"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"701439928677195780","","","2016-02-21 16:14:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @r9e2owllight: 선거 성별 투표율을 보면 정치에 관심 없는 젊은 여성..같은 이야기가 정말 의미가 없는 게 근 10년간 20대 초반의 '군대 강제 투표' 시기를 제외하면 남자가 여자보다 투표율이 높았던 일이 없다..","701424719816359936","2777854968","2016-02-21 15:14:19 +0000",""
"701422563696619521","","","2016-02-21 15:05:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","프레데리카~ https://t.co/Qi8smhUX8W @YouTube 님이 공유","","","","https://youtu.be/ruc65p0CaV4"
"701418940090593280","","","2016-02-21 14:51:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""사회에서 만난 사람은 다 가면을 쓴 사이. 학창시절 친구가 진짜""
https://t.co/ZkQhemGa9p

일베나 디시 같은 위악적 공동체의 공동원이 이렇게 감각하는 듯.","","","","https://twitter.com/unknownbeholder/status/698542698597253120"
"701418152089882624","","","2016-02-21 14:48:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","꼭 하버마스의 맥락에서 생활세계란 말을 써야할까.
https://t.co/M1ymJSrhgR","","","","https://twitter.com/hyeops/status/665344616317648896"
"701416799020011520","","","2016-02-21 14:42:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","제발 일러스트 RT 좀 안 했으면... 강박증 때문에 픽시브 팔로잉이 벌써 400명 돌파했다구요. 어디까지나 강박증 때문이라 팔로잉 해놓고 두 번 다시 안 보고...","","","",""
"701387964656386048","","","2016-02-21 12:48:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @exa1or8: 式の等身大タペストリー届いてましたん！！ひえええええっヤバイ！！式と目線会った瞬間もう本当ヤバイです.... https://t.co/m1ggjrFblo","701387842115604480","211035338","2016-02-21 12:47:47 +0000","http://twitter.com/exa1or8/status/701387842115604480/photo/1,http://twitter.com/exa1or8/status/701387842115604480/photo/1,http://twitter.com/exa1or8/status/701387842115604480/photo/1,http://twitter.com/exa1or8/status/701387842115604480/photo/1,http://twitter.com/exa1or8/status/701387842115604480/photo/1,http://twitter.com/exa1or8/status/701387842115604480/photo/1"
"701387888655663104","","","2016-02-21 12:47:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","중립적인 위치에서 조심스레 대리 변명을 하기보다는, 정면적으로 (다만 어조는 가능한 한 차분하게) 비판하는 편이 낫지 않았을까 싶기도.","","","",""
"701385197699239936","","","2016-02-21 12:37:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @tesomiom: 정도경 단편집 《씨앗》을 읽었다. 독특하고 쌉쌀한 질감과 개성. 교집합도 없이 문단문학과 장르문학으로 갈라져, 각자 자폐적으로 ‘우리 작가’를 파는 지금 같은 독자 환경에서 정말 외로운 글쓰기일 것 같다. ‘공주와 기사’ 연…","690304394550587392","1255863702","2016-01-21 22:46:07 +0000",""
"701384754709463040","701384074875707392","3138788114","2016-02-21 12:35:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 약간 그런 의심이 들긴 해요. 관심법이라도 쓰지 않는 이상 모를 일이라 우호적으로 읽었지만요.","","","",""
"701383623149117440","","","2016-02-21 12:31:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","문예지면 독립된 편집부고, 사장이 간섭하는 구조는 아닌 터라... https://t.co/nFlRGcgcLG","","","","https://twitter.com/genbun/status/701382610023350273"
"701382869969608705","701377094635249664","3138788114","2016-02-21 12:28:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 장강명 씨가 명예훼손에 대한 얘기를 한 건 부적절했지만요. 그리고 지금 SF팬덤의 반응은 각론에서 여러 입이 난타를 하는 거라, 뭐라 대응하기도 어려울 거 같네요.","","","",""
"701382168681934848","","","2016-02-21 12:25:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @neosoldier: 아내의 졸업식이 있었습니다. 석사 논문 주제가 '애니메이션 여성캐릭터에 대한 변신 연구' 라능. 아내는 마법소녀 애니에 대한 논문을, 남편은 '플라워링 하트'로 마법 소녀 애니를 실제로 만들어 버린 상황. ㅎ https:…","701372341578641410","61368493","2016-02-21 11:46:11 +0000","http://twitter.com/neosoldier/status/701372341578641410/photo/1,http://twitter.com/neosoldier/status/701372341578641410/photo/1,http://twitter.com/neosoldier/status/701372341578641410/photo/1,http://twitter.com/neosoldier/status/701372341578641410/photo/1"
"701348538865692672","","","2016-02-21 10:11:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","정치(입법)은 좀 더 내향적인 문화가 정착해서 정책에 신경 쓰도록 되었어야 했어요. 유권자들과 스킨쉽만 하고 다니고, 정략에만 힘 쓰는 것이 아니라...","","","",""
"701340705239633920","","","2016-02-21 09:40:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","스타 시스템, 작가주의, 진정성, 진품성.
https://t.co/RIdnxt5Mv4","","","","https://twitter.com/annwn_/status/701279082718179328"
"701329542271496192","","","2016-02-21 08:56:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Japanese Commercials - 124 - shiseido tsubaki https://t.co/nQmTHvlD2k @YouTube 님이 공유","","","","https://youtu.be/UuNB_tnYW38"
"701294969852571648","","","2016-02-21 06:38:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""장인은 도구를 가리지 않는다""는 격언에서 보듯, 그래서 한국에 장인이 없죠 (...)
https://t.co/fpaB8GQ6fd","","","","https://twitter.com/mydogfood/status/699570910588596229"
"701276653062721536","","","2016-02-21 05:25:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","논지에는 동의하지만, 알트SF처럼 상대의 존엄을 무시하고 나오면 게임의 룰을 지킬 필요가 있을지 의문스러워지네요.
https://t.co/fEIj28Va87","","","","https://twitter.com/SujeJang/status/701102657084256256"
"701267856827092992","","","2016-02-21 04:51:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","문예지가 없는 것보다 훨씬 나았던 건 맞는데... 이러한 종류의 지원금이 올바르냐고 묻는다면 아니라서요. 문제는 문예지 지원만 끊을 게 아니라 다른 문화 분야도 마찬가지로 지원을 끊어야 공평하지 않을까 하는 점이지만...","","","",""
"701266983493308417","","","2016-02-21 04:47:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LeeJongsan: 지난 정부 때 문예지 사업 지원금이 대폭 축소되면서 600종 이상 되던 국내 문예지가 200여 종으로 줄어들었는데 이번엔 아예 지원금을 없애 버리다니 정말 말도 안 된다.","701031285460856832","356821831","2016-02-20 13:10:57 +0000",""
"701266832020254720","","","2016-02-21 04:46:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @minimumme: 세상 모든 분야에서 비평이 다 망한 와중에 문학비평만 꺼져가는 명줄 붙들고 있는 것도 어쨌든 그나마 문예지라는 담론장이 존재해왔기 때문인데 지원금 받아서 겨우 버티던 문예지들 줄줄이 사라지면 담론기능이 사라지고 담론기능이 …","701132648228360192","3026244895","2016-02-20 19:53:44 +0000",""
"701085270645600258","","","2016-02-20 16:45:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","이토 케이카쿠는 문명 레벨의 문제를 다루는 작가고, 그 다루는 방식이 흥미로워서 매혹되었는데 죽은 자의 제국은 아쉽게도 그렇지 않았네요.","","","",""
"701083182066589696","701082275824295936","3138788114","2016-02-20 16:37:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dvddog 제사, 제례, 의례라든가 죽은 자가 움직이는 것에 사회가 어떻게 반응하나 이런 문제도 다뤘을 거 같고... 이쪽이 훨씬 흥미로운데 말이에요.","","","",""
"701081546820681728","701080846216749056","3138788114","2016-02-20 16:30:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dvddog 이토 케이카쿠 버전이 훨씬 흥미로웠을 거 같아서 아쉽네요.","","","",""
"701080569182982144","","","2016-02-20 16:26:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","알트SF, 한심하다.","","","",""
"701080021050372097","","","2016-02-20 16:24:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @chessew: https://t.co/YtgCLbOzFO
[오피니언] 장강명 소설가의 ""악스트를 위한 변명""","701060007924670465","1476533972","2016-02-20 15:05:05 +0000","http://www.news-paper.co.kr/news/articleView.html?idxno=1882,http://www.news-paper.co.kr/news/articleView.html?idxno=1882"
"701074504252940289","","","2016-02-20 16:02:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","세계 개념의 삭제 
https://t.co/3AzWNT1u7t","","","","http://blog.naver.com/sellars/220307555093"
"701055888577007616","701053952700252160","3138788114","2016-02-20 14:48:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 요 사이에 갑자기 영화관 많이 가시는 거 같아요?","","","",""
"701045680974876672","","","2016-02-20 14:08:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","도바시 신지로 신작 읽고 싶다.","","","",""
"701039742285000704","701038852903870464","3284539946","2016-02-20 13:44:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@u554433 그럼 혹시 선호하시는 논자가 있나요?","","","",""
"701036105395621889","701034823767322626","3284539946","2016-02-20 13:30:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@u554433 《정치와 문학의 재설정》 혹시 보셨어요? 여기서도 일상물 언급이 약간 있는 거 같던데.","","","",""
"701033783273762817","701033280569610241","3284539946","2016-02-20 13:20:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@u554433 미르 님께 환멸했습니다. 팬 그만둡니다.","","","",""
"701032814355984384","701032221105205248","3284539946","2016-02-20 13:17:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@u554433 I가 아니라 E라니요...!","","","",""
"701031379249725440","701030952651239424","3284539946","2016-02-20 13:11:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@u554433 !?","","","",""
"701030174549110785","","","2016-02-20 13:06:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @myaldo: 한국문화예술위 문예지 지원사업 폐지. 아르코 창작기금 예산 10억에서-3억으로 축소. 작가지원사업은 무기명 원고공모에서 기명 문단추천으로 변경. 지원대상은 등단 5년 이상 만36세 이상만. https://t.co/ESLVa6yH…","701027532619911168","116114156","2016-02-20 12:56:02 +0000","http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=001&aid=0008191863&sid1=001,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=001&aid=0008191863&sid1=001"
"701029743810859009","701029585303969793","1696420058","2016-02-20 13:04:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sayanghwa 탐라에는 이렇게 흔한데, 전체 인구 3%라니... 거짓말!","","","",""
"701029586725769220","701027154637692929","3255599052","2016-02-20 13:04:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","인구의 3%밖에 안 돼...?","","","",""
"701027154637692929","","","2016-02-20 12:54:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","저의 직업성격유형은 【생각하는 사람 (INTP)】입니다. 당신의 직업성격유형은 무엇인가요? https://t.co/miS9iHoICJ #NLN

예외 없이!","","","","http://www.arealme.com/16types/ko/3718258"
"701020429683560448","","","2016-02-20 12:27:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","구글 드라이브 성능이 불과 1년 사이에 믿기 어려울 정도로 좋아져서 당황스럽네요. 이 정도면 상용 프로그램에 근접했다고 봐야...","","","",""
"701002030794428416","701001281943416833","3138788114","2016-02-20 11:14:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 앙상블 스타즈...!","","","",""
"700972588734877697","700972289567764481","3284539946","2016-02-20 09:17:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@u554433 '형식적 기준'을 구체적으로 말씀해주시면 좋겠어요. 궁금하네요.","","","",""
"700970952947929088","","","2016-02-20 09:11:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","우노 츠네히로가 슈에이샤 WEB문예 RENZABURO에서 《정치와 문학의 재설정》을 연재했었단 사실을 여태 모르고 있었네요. 왜 위키에는 전혀 언급이 없던 거야!
https://t.co/KuCXlHIl1Y","","","","http://renzaburo.jp/contents/045-uno/045_hyoshi_001.html"
"700969788055506944","","","2016-02-20 09:06:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Nicolaterino: https://t.co/uqFZ9G1LJH","675765801459318784","3126239893","2015-12-12 19:54:56 +0000","http://twitter.com/Nicolaterino/status/675765801459318784/video/1,http://twitter.com/Nicolaterino/status/675765801459318784/video/1"
"700967671299334144","700966610354319360","3138788114","2016-02-20 08:58:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 료우기 짭이네요 (응?)","","","",""
"700967484472438784","700958573526798336","3284539946","2016-02-20 08:57:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@u554433 공기계라는 명명이 더 어울릴지도 모르겠네요.","","","",""
"700904496835080193","","","2016-02-20 04:47:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","문예지의 흔한 평론이 더 재밌게 읽힌 건 종이와 화면의 집중도 차이인가, 저자의 훈련도 차이인가, 집필 방식의 차이인가.","","","",""
"700899993993891840","700898069764657152","3138788114","2016-02-20 04:29:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 결국 효용론이라는 지극히 주관적인 관점에서 평가할 수밖에 없네요. 이 글의 논점에 얼마나 많은 사람들이 관심을 보일까, 에서 시작해서 얼마나 깊이 있게 끌고 들어가냐, 하는 것으로.","","","",""
"700897657993109504","","","2016-02-20 04:19:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @totheno1: 어린시절 남몰래 좋아했던 누나가 나에게 사채를 권유할 때의 심경을 140자로 서술하시오

......;ㅁ; https://t.co/nLOUB62J9Z","700896520686608384","104372430","2016-02-20 04:15:27 +0000","http://twitter.com/totheno1/status/700896520686608384/photo/1,http://twitter.com/totheno1/status/700896520686608384/photo/1"
"700896887675572224","","","2016-02-20 04:16:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","타이핑 이전의 자동기술법이란.","","","",""
"700896571236311040","700896009358999552","3138788114","2016-02-20 04:15:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 비겁한 변명입니다 (철썩)

그나저나 평론글들 봤더니 어떻게 해야 예스잼 평론을 쓸 수 있는 건가 다시 번뇌에... 제 글은 예스잼이었나요? (고뇌)","","","",""
"700894841836679168","","3138788114","2016-02-20 04:08:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 그런데 예전 글 우려먹어도 괜찮은 거예요? (싸늘한 시선)","","","",""
"700894096676638720","","","2016-02-20 04:05:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @beyerself_: 엄마: 이제 폐경됐어(우울)
나: 폐경 아니고 완경한거야.
요즘 이렇게 단어 바꾸고 있대.
엄마: (기뻐하며)말이 예쁘다.
나: 그치? 엄마 친구들에게도 알려줘
엄마: 그래^^

그저께 했던 대화.
단어 하나로 여성의 자…","700751610549444608","4679160613","2016-02-19 18:39:37 +0000",""
"700893424702984192","","","2016-02-20 04:03:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sldpnc: 이연복의 부먹 찍먹 종결.png https://t.co/wlqHx8MmVj https://t.co/SCkbOmhwbk","658960476206829569","95850548","2015-10-27 10:56:35 +0000","http://www.huffingtonpost.kr/sehoi-park/story_b_7280670.html,http://twitter.com/sldpnc/status/658960476206829569/photo/1,http://www.huffingtonpost.kr/sehoi-park/story_b_7280670.html,http://twitter.com/sldpnc/status/658960476206829569/photo/1"
"700892826763030528","","","2016-02-20 04:00:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","근본적으로 '자존하는 비평'이 아니라서 초래되는 한계.","","","",""
"700891749040783360","","","2016-02-20 03:56:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @HaxenHammer: 물신화된 그래프에 대한 숭배 덕분에, '선진국'에서는 활발히 벌어질 데이터 해석 논쟁대신 누가 더 많은 수치계측을 쌓아두었는지 자본 키재기가 되고, 일베의 팩트론도 그 하위개념일 뿐이다.","700884216620318721","116991627","2016-02-20 03:26:33 +0000",""
"700891500683489281","700890679740747777","3138788114","2016-02-20 03:55:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 좀 말이 심했다 싶어서 삭제. 논점들이 전혀 흥미롭지 않았냐고 하면, 그것도 아니었어요. 하이바네 연맹 다룬 글처럼 논점 자체는 흥미로운 것도 있었고...","","","",""
"700889528601448448","700889168386240512","3138788114","2016-02-20 03:47:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 지금 알았는데, '이것들은 읽을 가치가 없네'하고 읽고서 컷한 건 전부 일반 리뷰 부문이네요 ㅋㅋㅋㅋㅋㅋ 뭐야 ㅋㅋㅋㅋㅋ","","","",""
"700889007534702598","700888523625226240","3138788114","2016-02-20 03:45:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 그러니까요. 그리고 흥미를 끄는 건 댕댕이 님 논고밖에 없었어요. 역시 바라보는 지점이 겹쳐져야 재밌는 법인데.","","","",""
"700888537684582400","","","2016-02-20 03:43:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @byontae: 'For Sale, Baby Shoes, Never Worn' 여섯단어로 소설을 지어보라는 내기에 헤밍웨이가 썼다고 트위터에도 자주 도는 이 이야기는. 당연하지만 헤밍웨이와는 별 관련이 없다고.  https://t.co/K22…","700877614651543552","82056147","2016-02-20 03:00:19 +0000","http://quoteinvestigator.com/2013/01/28/baby-shoes/,http://quoteinvestigator.com/2013/01/28/baby-shoes/"
"700888242988544000","","","2016-02-20 03:42:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","애니큐어에 올라온 평론 전부 읽어봤는데... 평가하기 난감하네요.","","","",""
"700875594511167488","","","2016-02-20 02:52:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","말줄임표는 더 말할 것이 있지만 확실하지 않거나 논란이 예상되는 내용이라 참는단 걸 나타낼 때도 쓴다고 할까...","","","",""
"700873462512877568","","","2016-02-20 02:43:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mcwannabee: 움베르토 에코의 에세이 가운데 '말줄임표의 사용법'이란 글을 인상적으로 읽었다. 말줄임표(...)는 자신의 표현에 책임을 지지 않으려는 아마추어적 소심함이라는 게 요지다. 실제 SNS 포스트를 잘 관찰하면 대단히 정확한 …","700853924010438656","369867392","2016-02-20 01:26:11 +0000",""
"700847965032706048","","","2016-02-20 01:02:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kcanari: 뉴스라이브러리로 검색하면 홍동백서는 첫등장이 1968년, 좌포우혜는 1978년, 어동육서가 1959년으로 좀 빠른데 기사가 아닌 소설의 한 대목이다. 이렇게 보고 있으면 '제삿상'의 탄생이 손에 잡힌다. https://t.co…","695941743431254016","101148636","2016-02-06 12:06:56 +0000","http://twitter.com/kcanari/status/695941743431254016/photo/1,http://twitter.com/kcanari/status/695941743431254016/photo/1,http://twitter.com/kcanari/status/695941743431254016/photo/1,http://twitter.com/kcanari/status/695941743431254016/photo/1,http://twitter.com/kcanari/status/695941743431254016/photo/1,http://twitter.com/kcanari/status/695941743431254016/photo/1"
"700845844090613760","","","2016-02-20 00:54:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JeongtaeRoh: ""연구결과에 따르면 현재의 등교시간은 나이든 교사나 정책담당자들의 생체시계에만 부합할 뿐, 무려 80%에 이르는 청소년을 아침마다 잠이 덜 깬 좀비로 만드는 부당한 시스템이다."" https://t.co/brEHqC7KAK","700684870578601985","358287354","2016-02-19 14:14:25 +0000","http://books.chosun.com/site/data/html_dir/2016/02/19/2016021900942.html,http://books.chosun.com/site/data/html_dir/2016/02/19/2016021900942.html"
"700843871878516737","700841397704757248","3284539946","2016-02-20 00:46:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@u554433 비슷한 인기의 다른 작품하고 비교해봐야 알겠네요.","","","",""
"700840264584163328","","","2016-02-20 00:31:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","리더북스캔
https://t.co/tki7TZctx3

2016년 시점에서 스캔대행 업체가 등장할 줄이야.","","","","http://www.readerbookscan.co.kr/shop/main/index.php"
"700839427879219200","700838042890694656","3138788114","2016-02-20 00:28:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 풍자 매체인가 보네요","","","",""
"700837679898857472","","","2016-02-20 00:21:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","사망설이 거짓말이란 소리도 있네요
https://t.co/3AxhPGtkOr","","","","http://en.mediamass.net/people/umberto-eco/deathhoax.html"
"700836828484534272","","","2016-02-20 00:18:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @picklipse: 움베르토 에코 사망 https://t.co/cMtBkzoBJK","700832957158653954","261688648","2016-02-20 00:02:52 +0000","http://www.repubblica.it/cultura/2016/02/20/news/morto_lo_scrittore_umberto_eco-133816061/,http://www.repubblica.it/cultura/2016/02/20/news/morto_lo_scrittore_umberto_eco-133816061/"
"700809357911404544","","","2016-02-19 22:29:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @9cream9: 여러분 공경 콜라보를 하는 지금이 기회입니다 엥간해선 제가 그오 하라고 안하는데 지금 하면 덱에 료우기 시키가 4성 어쌔신으로! 가끔 들어가서 보이스를 들을 수 있다! https://t.co/XNTF4ocdA5","700710958151274496","70964516","2016-02-19 15:58:05 +0000","http://twitter.com/9cream9/status/700710958151274496/photo/1,http://twitter.com/9cream9/status/700710958151274496/photo/1"
"700805948240048128","","","2016-02-19 22:15:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","코야마가 이러는 건 완전히 패턴화됐는데, 이제는 본인도 은근히 즐기는 감이...
https://t.co/d4IRPIWAUW","","","","https://twitter.com/k_hiroriro/status/700704384850591744"
"700800114802036736","","","2016-02-19 21:52:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ufotablecafe_n: 【両儀式 ・お誕生日】式が着ているものと同じ柄の振袖をお持ちになってご来店頂いた方も！ #ufotable https://t.co/XHAYQzssfu","699977733921583104","2419689222","2016-02-17 15:24:31 +0000","http://twitter.com/ufotablecafe_n/status/699977733921583104/photo/1,http://twitter.com/ufotablecafe_n/status/699977733921583104/photo/1"
"700800089015463936","","","2016-02-19 21:52:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ufotablecafe_n: 【両儀式・お誕生日】日付は変わってしまいましたが、両儀式さまお誕生日おめでとうございます！
名古屋店でもお客様より沢山のお祝いを飾らせて頂きました。 #ufotable https://t.co/d7qZmuU23t","699976033978572800","2419689222","2016-02-17 15:17:46 +0000","http://twitter.com/ufotablecafe_n/status/699976033978572800/photo/1,http://twitter.com/ufotablecafe_n/status/699976033978572800/photo/1,http://twitter.com/ufotablecafe_n/status/699976033978572800/photo/1,http://twitter.com/ufotablecafe_n/status/699976033978572800/photo/1,http://twitter.com/ufotablecafe_n/status/699976033978572800/photo/1,http://twitter.com/ufotablecafe_n/status/699976033978572800/photo/1"
"700799182940942336","","","2016-02-19 21:48:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ufotable: 【両儀式・誕生日記念グッズ】等身大タペストリーは現時点でWEBSHOPの予約受付可能数を超えております。現在お受けしているのはキャンセル受付分となりますので、WEBSHOPからのご連絡をお待ち下さい。ご購入ありがとうございます。https://t.c…","699845418515955712","17445709","2016-02-17 06:38:44 +0000","https://ufotabln.temporarydomain.net/ufoshop/index.php?main_page=index&cPath=64,https://ufotabln.temporarydomain.net/ufoshop/index.php?main_page=index&cPath=64"
"700799171641520128","","","2016-02-19 21:48:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ufotable: [お知らせ]明日17日よりの両儀式・お誕生日イベントでの取り扱いグッズについて、全ての価格や受付方法が公開されました。ご確認頂ければ幸いです。https://t.co/imSGbcxgL8 https://t.co/YTOXiSIyEx","699589472359313408","17445709","2016-02-16 13:41:42 +0000","http://www.ufotable.com/cafe/tokyo/gallery/ufo15thcafe/goods_shiki.html,http://twitter.com/ufotable/status/699589472359313408/photo/1,http://twitter.com/ufotable/status/699589472359313408/photo/1,http://twitter.com/ufotable/status/699589472359313408/photo/1,http://twitter.com/ufotable/status/699589472359313408/photo/1,http://www.ufotable.com/cafe/tokyo/gallery/ufo15thcafe/goods_shiki.html,http://twitter.com/ufotable/status/699589472359313408/photo/1,http://twitter.com/ufotable/status/699589472359313408/photo/1,http://twitter.com/ufotable/status/699589472359313408/photo/1,http://twitter.com/ufotable/status/699589472359313408/photo/1"
"700798721638817792","700798582836736000","3138788114","2016-02-19 21:46:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog (부들부들)","","","",""
"700798461986234368","700798149812596736","3138788114","2016-02-19 21:45:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 페고 같은 오와콘에서 관심 뗀 지 오래됐어요 (철썩)","","","",""
"700797309265686528","","","2016-02-19 21:41:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","『Fate/Grand Order』×『空の境界』コラボCM https://t.co/h8GNKzVBGO @YouTube 님이 공유

!!!!!!!","","","","https://youtu.be/92YMDisG1OU"
"700789772273356802","","","2016-02-19 21:11:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","애당초 동인파락호의 2차창작과 그 수요층이 원작의 팬일 거란 전제 자체가 틀렸을 수도 있지 않을까...","","","",""
"700784417887748096","700783600803803136","3138788114","2016-02-19 20:49:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dvddog 들리지 않나요…? 지옥에서 이토 계획이 울고 있는 소리가!","","","",""
